ANA@SEA,NYM@LAD,COL@SDP,DET@TEX,TOR@HOU,MIN@KCR,CIN@STL,CHC@MIL,CLE@CWS,ARI@PIT,OAK@NYY,SFG@PHI,WAS@BAL,BOS@TBD,ATL@MIA
HOU@SEA,COL@ARI,NYY@KCR,PIT@STL,ANA@CWS,MIN@BOS,SFG@PHI,OAK@WAS,TOR@TBD,,,,,,
HOU@SEA,LAD@SFG,COL@ARI,PHI@TEX,NYY@KCR,PIT@STL,MIA@MIL,ANA@CWS,BAL@DET,CHC@CIN,SDP@CLE,MIN@BOS,ATL@NYM,OAK@WAS,TOR@TBD
HOU@SEA,LAD@SFG,COL@ARI,PHI@TEX,NYY@KCR,PIT@STL,MIA@MIL,ANA@CWS,BAL@DET,CHC@CIN,SDP@CLE,MIN@BOS,ATL@NYM,OAK@WAS,TOR@TBD
LAD@SFG,HOU@ANA,COL@ARI,MIA@MIL,NYY@CWS,BAL@DET,PIT@CIN,MIN@BOS,ATL@NYM,SDP@WAS,TOR@TBD,,,,
COL@SFG,ARI@LAD,HOU@ANA,MIL@STL,KCR@MIN,TEX@DET,PIT@CIN,SEA@CLE,CHC@TOR,OAK@BOS,PHI@NYM,SDP@WAS,MIA@ATL,BAL@TBD,
COL@SFG,ARI@LAD,HOU@ANA,MIL@STL,KCR@MIN,NYY@CWS,TEX@DET,PIT@CIN,SEA@CLE,CHC@TOR,OAK@BOS,PHI@NYM,SDP@WAS,MIA@ATL,BAL@TBD
COL@SFG,ARI@LAD,HOU@ANA,MIL@STL,KCR@MIN,NYY@CWS,TEX@DET,PIT@CIN,SEA@CLE,CHC@TOR,OAK@BOS,PHI@NYM,SDP@WAS,MIA@ATL,BAL@TBD
CLE@OAK,KCR@ARI,WAS@COL,SEA@HOU,LAD@CHC,TBD@NYY,TEX@BAL,MIL@ATL,,,,,,,
CLE@OAK,NYM@ANA,SFG@SDP,KCR@ARI,WAS@COL,SEA@HOU,CWS@MIN,LAD@CHC,DET@PIT,STL@TOR,CIN@BOS,TBD@NYY,TEX@BAL,MIL@ATL,PHI@MIA
CLE@OAK,NYM@ANA,SFG@SDP,WAS@COL,SEA@HOU,CWS@MIN,LAD@CHC,DET@PIT,STL@TOR,CIN@BOS,TBD@NYY,TEX@BAL,MIL@ATL,PHI@MIA,
CWS@SEA,NYM@ANA,SFG@ARI,WAS@COL,CLE@KCR,CIN@MIL,LAD@CHC,MIA@PIT,TOR@NYY,BOS@BAL,,,,,
CWS@SEA,NYM@OAK,TBD@ANA,WAS@SDP,SFG@ARI,LAD@COL,TEX@HOU,CLE@KCR,DET@MIN,CIN@MIL,STL@CHC,MIA@PIT,TOR@NYY,ATL@PHI,BOS@BAL
CWS@SEA,NYM@OAK,TBD@ANA,WAS@SDP,SFG@ARI,LAD@COL,TEX@HOU,CLE@KCR,DET@MIN,CIN@MIL,STL@CHC,MIA@PIT,TOR@NYY,ATL@PHI,BOS@BAL
CWS@SEA,NYM@OAK,TBD@ANA,WAS@SDP,SFG@ARI,LAD@COL,TEX@HOU,CLE@KCR,DET@MIN,CIN@MIL,STL@CHC,MIA@PIT,TOR@NYY,ATL@PHI,BOS@BAL
TBD@SEA,SDP@SFG,COL@TEX,TOR@KCR,HOU@DET,STL@CIN,PIT@PHI,,,,,,,,
TBD@SEA,SDP@SFG,ANA@LAD,COL@TEX,TOR@KCR,MIN@MIL,BOS@CWS,HOU@DET,STL@CIN,ARI@CLE,BAL@NYY,PIT@PHI,NYM@WAS,OAK@ATL,CHC@MIA
TBD@SEA,SDP@SFG,ANA@LAD,TOR@KCR,MIN@MIL,BOS@CWS,HOU@DET,STL@CIN,ARI@CLE,BAL@NYY,PIT@PHI,NYM@WAS,OAK@ATL,CHC@MIA,
SDP@LAD,BAL@TEX,BOS@CWS,HOU@DET,MIL@CIN,ARI@CLE,OAK@TOR,NYM@WAS,COL@ATL,CHC@MIA,,,,,
ANA@SEA,KCR@SFG,SDP@LAD,BAL@TEX,PIT@STL,HOU@CWS,BOS@DET,MIL@CIN,NYY@CLE,OAK@TOR,CHC@NYM,PHI@WAS,COL@ATL,MIN@TBD,ARI@MIA
ANA@SEA,KCR@SFG,SDP@LAD,BAL@TEX,PIT@STL,HOU@CWS,BOS@DET,MIL@CIN,NYY@CLE,OAK@TOR,CHC@NYM,PHI@WAS,COL@ATL,MIN@TBD,ARI@MIA
ANA@SEA,KCR@SFG,SDP@LAD,BAL@TEX,PIT@STL,HOU@CWS,BOS@DET,MIL@CIN,NYY@CLE,OAK@TOR,CHC@NYM,PHI@WAS,COL@ATL,MIN@TBD,ARI@MIA
KCR@OAK,TEX@ANA,PHI@STL,CLE@MIN,SFG@CHC,BAL@CIN,MIL@PIT,NYY@BOS,COL@NYM,CWS@TBD,ARI@MIA,,,,
KCR@OAK,TEX@ANA,SEA@SDP,LAD@ARI,MIA@HOU,PHI@STL,CLE@MIN,SFG@CHC,BAL@CIN,MIL@PIT,DET@TOR,NYY@BOS,COL@NYM,ATL@WAS,CWS@TBD
KCR@OAK,TEX@ANA,SEA@SDP,LAD@ARI,MIA@HOU,PHI@STL,CLE@MIN,SFG@CHC,BAL@CIN,MIL@PIT,DET@TOR,NYY@BOS,COL@NYM,ATL@WAS,CWS@TBD
TEX@ANA,SFG@SDP,MIA@HOU,PHI@STL,CLE@MIN,MIL@PIT,DET@TOR,COL@NYM,ATL@WAS,CWS@TBD,,,,,
TEX@OAK,KCR@ANA,SFG@SDP,STL@ARI,CLE@COL,SEA@HOU,CWS@MIN,LAD@MIL,CIN@CHC,ATL@PIT,TBD@TOR,DET@BOS,WAS@NYM,MIA@PHI,NYY@BAL
TEX@OAK,KCR@ANA,SFG@SDP,STL@ARI,CLE@COL,SEA@HOU,CWS@MIN,LAD@MIL,CIN@CHC,ATL@PIT,TBD@TOR,DET@BOS,WAS@NYM,MIA@PHI,NYY@BAL
TEX@OAK,KCR@ANA,SFG@SDP,STL@ARI,CLE@COL,SEA@HOU,CWS@MIN,LAD@MIL,CIN@CHC,ATL@PIT,TBD@TOR,DET@BOS,WAS@NYM,MIA@PHI,NYY@BAL
STL@SFG,HOU@ANA,ARI@SDP,CHC@COL,SEA@TEX,OAK@KCR,LAD@MIL,DET@BOS,MIA@PHI,NYY@BAL,NYM@ATL,,,,
STL@SFG,HOU@ANA,ARI@SDP,CHC@COL,SEA@TEX,OAK@KCR,CIN@MIL,LAD@CWS,PIT@DET,MIN@CLE,BOS@NYY,WAS@PHI,TOR@BAL,NYM@ATL,TBD@MIA
STL@SFG,HOU@ANA,ARI@SDP,CHC@COL,SEA@TEX,OAK@KCR,CIN@MIL,LAD@CWS,PIT@DET,MIN@CLE,BOS@NYY,WAS@PHI,TOR@BAL,NYM@ATL,TBD@MIA
CIN@SFG,ARI@SDP,SEA@TEX,OAK@KCR,CHC@STL,LAD@CWS,MIN@CLE,BOS@NYY,WAS@PHI,TOR@BAL,,,,,
OAK@SEA,CIN@SFG,ARI@LAD,SDP@COL,HOU@TEX,CWS@KCR,CHC@STL,MIN@DET,ANA@CLE,NYM@PIT,TBD@BOS,TOR@NYY,MIL@BAL,PHI@ATL,WAS@MIA
OAK@SEA,CIN@SFG,ARI@LAD,SDP@COL,HOU@TEX,CWS@KCR,CHC@STL,MIN@DET,ANA@CLE,NYM@PIT,TBD@BOS,TOR@NYY,MIL@BAL,PHI@ATL,WAS@MIA
OAK@SEA,CIN@SFG,ARI@LAD,SDP@COL,HOU@TEX,CWS@KCR,CHC@STL,MIN@DET,ANA@CLE,NYM@PIT,TBD@BOS,TOR@NYY,MIL@BAL,PHI@ATL,WAS@MIA
SDP@SEA,CWS@OAK,SFG@ARI,ANA@HOU,PIT@CHC,DET@CLE,NYY@TBD,,,,,,,,
SDP@SEA,CWS@OAK,COL@LAD,SFG@ARI,ANA@HOU,KCR@STL,TEX@MIN,ATL@MIL,PIT@CHC,BOS@CIN,DET@CLE,PHI@TOR,MIA@NYM,BAL@WAS,NYY@TBD
CWS@OAK,COL@LAD,SFG@ARI,KCR@STL,TEX@MIN,ATL@MIL,PIT@CHC,BOS@CIN,DET@CLE,PHI@TOR,MIA@NYM,BAL@WAS,NYY@TBD,,
CLE@SEA,ANA@OAK,SDP@ARI,BAL@HOU,TEX@MIN,ATL@MIL,PIT@CHC,KCR@CWS,STL@CIN,MIA@NYM,BOS@TBD,,,,
CLE@SEA,ANA@OAK,SFG@LAD,SDP@ARI,BAL@HOU,DET@MIN,PIT@MIL,COL@CHC,KCR@CWS,STL@CIN,NYY@TOR,TEX@NYM,ATL@PHI,MIA@WAS,BOS@TBD
CLE@SEA,ANA@OAK,SFG@LAD,SDP@ARI,BAL@HOU,DET@MIN,PIT@MIL,COL@CHC,KCR@CWS,STL@CIN,NYY@TOR,TEX@NYM,ATL@PHI,MIA@WAS,BOS@TBD
CLE@SEA,ANA@OAK,SFG@LAD,SDP@ARI,BAL@HOU,DET@MIN,PIT@MIL,COL@CHC,KCR@CWS,STL@CIN,NYY@TOR,TEX@NYM,ATL@PHI,MIA@WAS,BOS@TBD
DET@KCR,MIL@STL,CLE@CWS,HOU@NYY,NYM@PHI,TBD@BAL,WAS@ATL,CIN@MIA,,,,,,,
ARI@SFG,SEA@ANA,MIN@SDP,LAD@COL,OAK@TEX,DET@KCR,MIL@STL,CLE@CWS,CHC@PIT,TOR@BOS,HOU@NYY,NYM@PHI,TBD@BAL,WAS@ATL,CIN@MIA
ARI@SFG,SEA@ANA,MIN@SDP,LAD@COL,OAK@TEX,DET@KCR,MIL@STL,CLE@CWS,CHC@PIT,TOR@BOS,HOU@NYY,NYM@PHI,TBD@BAL,WAS@ATL,CIN@MIA
MIL@SFG,SEA@ANA,MIN@SDP,LAD@COL,OAK@TEX,DET@KCR,CIN@PIT,TOR@BOS,HOU@NYY,NYM@PHI,TBD@BAL,WAS@ATL,,,
MIL@SFG,OAK@ANA,LAD@SDP,ARI@COL,SEA@TEX,MIN@KCR,STL@CHC,CWS@DET,TOR@CLE,CIN@PIT,BAL@BOS,TBD@NYY,PHI@WAS,HOU@ATL,NYM@MIA
MIL@SFG,OAK@ANA,LAD@SDP,ARI@COL,SEA@TEX,MIN@KCR,STL@CHC,CWS@DET,TOR@CLE,CIN@PIT,BAL@BOS,TBD@NYY,PHI@WAS,HOU@ATL,NYM@MIA
MIL@SFG,OAK@ANA,LAD@SDP,ARI@COL,SEA@TEX,MIN@KCR,STL@CHC,CWS@DET,TOR@CLE,CIN@PIT,BAL@BOS,TBD@NYY,PHI@WAS,HOU@ATL,NYM@MIA
